PId,IsBump,SpeedCondition,VisualStimuliId,TouchId,TCT
5,0.0,30.0,18,1620.0,1023.0
5,0.0,30.0,19,1553.0,890.0
5,0.0,30.0,20,1608.0,896.6666666666666
5,0.0,30.0,21,1609.0,958.5
5,0.0,30.0,22,1637.5,924.5
5,0.0,30.0,23,1588.5,886.5
5,0.0,30.0,24,1565.0,947.3333333333334
5,0.0,30.0,27,1623.5,887.5
5,0.0,30.0,28,1594.5,899.5
5,0.0,30.0,29,1598.0,834.0
5,0.0,40.0,0,1758.5,1023.5
5,0.0,40.0,1,1708.0,1112.5
5,0.0,40.0,2,1732.5,906.5
5,0.0,40.0,3,1719.0,863.0
5,0.0,40.0,6,1742.3333333333333,875.6666666666666
5,0.0,40.0,7,1701.3333333333333,853.0
5,0.0,40.0,8,1717.5,965.0
5,0.0,40.0,9,1750.0,898.0
5,0.0,40.0,10,1705.0,923.0
5,0.0,40.0,11,1732.0,944.0
5,0.0,40.0,12,1723.0,845.0
5,0.0,40.0,13,1734.0,895.0
5,0.0,40.0,14,1693.0,951.5
5,0.0,40.0,15,1756.0,845.5
5,0.0,40.0,17,1723.3333333333333,910.6666666666666
5,0.0,40.0,18,1757.0,1007.0
5,0.0,40.0,19,1694.0,3858.0
5,0.0,40.0,20,1724.0,955.0
5,0.0,40.0,21,1714.6666666666667,932.0
5,0.0,40.0,22,1730.5,927.5
5,0.0,40.0,23,1759.5,979.0
5,0.0,40.0,24,1754.0,992.5
5,0.0,40.0,25,1712.0,1638.6666666666667
5,0.0,40.0,26,1719.0,863.5
5,0.0,40.0,27,1700.0,826.0
5,0.0,40.0,28,1711.0,890.0
5,0.0,50.0,0,1261.5,979.0
5,0.0,50.0,2,1228.0,1002.0
5,0.0,50.0,3,1277.0,1124.0
5,0.0,50.0,5,1223.0,916.0
5,0.0,50.0,6,1193.0,832.0
5,0.0,50.0,7,1208.6666666666667,948.3333333333334
5,0.0,50.0,8,1261.3333333333333,2440.0
5,0.0,50.0,9,1270.0,944.3333333333334
5,0.0,50.0,10,1252.5,1043.5
5,0.0,50.0,11,1241.6666666666667,1004.0
5,0.0,50.0,12,1293.0,863.0
5,0.0,50.0,13,1237.3333333333333,924.6666666666666
5,0.0,50.0,14,1240.0,1035.5
5,0.0,50.0,16,1286.0,930.0
5,0.0,50.0,17,1290.0,966.0
5,0.0,50.0,18,1200.3333333333333,862.0
5,0.0,50.0,19,1207.0,953.0
5,0.0,50.0,20,1205.0,998.0
5,0.0,50.0,21,1276.0,1031.0
5,0.0,50.0,22,1262.0,915.5
5,0.0,50.0,23,1289.5,997.5
5,0.0,50.0,24,1192.0,972.0
5,0.0,50.0,25,1282.0,921.3333333333334
5,0.0,50.0,26,1254.0,947.0
5,0.0,50.0,28,1262.5,981.0
5,0.0,50.0,29,1236.0,1656.5
5,1.0,10.0,1,1394.0,1022.0
5,1.0,10.0,2,1371.3333333333333,929.6666666666666
5,1.0,10.0,3,1384.0,1012.5
5,1.0,10.0,4,1410.5,874.0
5,1.0,10.0,5,1357.0,1044.75
5,1.0,10.0,6,1404.0,1417.0
5,1.0,10.0,7,1359.5,1002.0
5,1.0,10.0,8,1358.0,1004.6666666666666
5,1.0,10.0,9,1367.75,943.25
5,1.0,10.0,10,1359.0,979.0
5,1.0,10.0,11,1307.0,1372.0
5,1.0,10.0,12,1334.0,930.0
5,1.0,10.0,13,1333.0,1012.0
5,1.0,10.0,14,1386.0,1215.5
5,1.0,10.0,15,1317.0,1020.0
5,1.0,10.0,16,1365.75,953.0
5,1.0,10.0,17,1391.5,936.5
5,1.0,10.0,18,1326.0,982.0
5,1.0,10.0,19,1367.75,1108.0
5,1.0,10.0,20,1402.5,924.0
5,1.0,10.0,21,1343.0,929.0
5,1.0,10.0,22,1392.6666666666667,981.6666666666666
5,1.0,10.0,23,1397.3333333333333,954.0
5,1.0,10.0,24,1375.0,1356.0
5,1.0,10.0,25,1325.3333333333333,1076.6666666666667
5,1.0,10.0,26,1380.5,1027.5
5,1.0,10.0,27,1339.25,971.25
5,1.0,10.0,28,1360.6666666666667,1081.0
5,1.0,10.0,29,1343.0,1264.3333333333333
5,1.0,20.0,0,1529.0,1163.0
5,1.0,20.0,1,1452.0,1052.6666666666667
5,1.0,20.0,2,1509.0,898.0
5,1.0,20.0,3,1510.0,980.5
5,1.0,20.0,4,1515.0,897.0
5,1.0,20.0,5,1472.3333333333333,1058.0
5,1.0,20.0,6,1492.0,1092.0
5,1.0,20.0,7,1466.5,1152.0
5,1.0,20.0,8,1488.6666666666667,1067.6666666666667
5,1.0,20.0,9,1480.3333333333333,869.6666666666666
5,1.0,20.0,10,1520.6666666666667,906.6666666666666
5,1.0,20.0,11,1522.5,967.5
5,1.0,20.0,12,1482.5,881.5
5,1.0,20.0,13,1508.5,977.5
5,1.0,20.0,14,1458.5,923.0
5,1.0,20.0,15,1493.6666666666667,904.0
5,1.0,20.0,16,1476.0,1021.0
5,1.0,20.0,17,1464.0,1050.5
5,1.0,20.0,18,1478.0,935.0
5,1.0,20.0,19,1488.75,1083.5
5,1.0,20.0,20,1489.0,1756.0
5,1.0,20.0,21,1467.5,1032.75
5,1.0,20.0,22,1491.5,1289.0
5,1.0,20.0,23,1461.5,894.0
5,1.0,20.0,24,1474.3333333333333,1101.0
5,1.0,20.0,25,1480.3333333333333,927.0
5,1.0,20.0,26,1452.5,1015.0
5,1.0,20.0,27,1485.0,904.5
5,1.0,20.0,28,1494.3333333333333,975.0
5,1.0,20.0,29,1479.0,1316.0
5,1.0,30.0,0,1613.0,1131.5
5,1.0,30.0,1,1588.0,1008.0
5,1.0,30.0,2,1573.5,938.5
5,1.0,30.0,3,1625.3333333333333,867.3333333333334
5,1.0,30.0,4,1590.5,891.5
5,1.0,30.0,5,1602.0,969.0
5,1.0,30.0,6,1577.0,939.0
5,1.0,30.0,7,1588.0,879.0
5,1.0,30.0,8,1602.6666666666667,1025.3333333333333
5,1.0,30.0,9,1637.6666666666667,954.3333333333334
5,1.0,30.0,10,1615.0,1503.0
5,1.0,30.0,11,1609.25,1581.5
5,1.0,30.0,12,1613.0,890.0
5,1.0,30.0,13,1652.0,900.0
5,1.0,30.0,14,1635.75,943.75
5,1.0,30.0,15,1598.6666666666667,856.6666666666666
5,1.0,30.0,16,1554.5,873.5
5,1.0,30.0,17,1601.0,878.0
5,1.0,30.0,18,1613.3333333333333,891.6666666666666
5,1.0,30.0,19,1599.6666666666667,921.6666666666666
5,1.0,30.0,20,1556.0,936.0
5,1.0,30.0,21,1600.0,1028.5
5,1.0,30.0,22,1614.0,916.0
5,1.0,30.0,23,1591.0,921.0
5,1.0,30.0,24,1582.0,905.0
5,1.0,30.0,25,1627.25,929.25
5,1.0,30.0,26,1597.25,851.0
5,1.0,30.0,27,1592.0,845.5
5,1.0,30.0,28,1628.5,889.5
5,1.0,30.0,29,1625.0,940.3333333333334
5,1.0,40.0,0,1683.0,997.0
5,1.0,40.0,1,1741.0,1136.0
5,1.0,40.0,2,1745.0,882.5
5,1.0,40.0,3,1731.0,876.6666666666666
5,1.0,40.0,4,1704.75,842.0
5,1.0,40.0,5,1683.25,959.5
5,1.0,40.0,6,1685.0,825.0
5,1.0,40.0,7,1775.0,955.0
5,1.0,40.0,8,1706.5,988.5
5,1.0,40.0,9,1738.5,911.5
5,1.0,40.0,10,1734.0,857.5
5,1.0,40.0,11,1727.3333333333333,1066.6666666666667
5,1.0,40.0,12,1748.3333333333333,910.0
5,1.0,40.0,13,1710.6666666666667,870.6666666666666
5,1.0,40.0,14,1705.0,937.5
5,1.0,40.0,15,1768.5,904.5
5,1.0,40.0,16,1725.0,859.5
5,1.0,40.0,17,1763.0,872.0
5,1.0,40.0,18,1707.3333333333333,907.0
5,1.0,40.0,19,1679.3333333333333,842.3333333333334
5,1.0,40.0,20,1733.0,871.3333333333334
5,1.0,40.0,21,1782.0,973.0
5,1.0,40.0,22,1687.0,870.0
5,1.0,40.0,23,1688.0,864.5
5,1.0,40.0,24,1767.5,1041.0
5,1.0,40.0,25,1698.0,847.0
5,1.0,40.0,26,1721.5,880.0
5,1.0,40.0,27,1737.0,922.0
5,1.0,40.0,28,1713.5,887.5
5,1.0,40.0,29,1728.5,958.25
5,1.0,50.0,0,1247.5,1067.0
5,1.0,50.0,1,1227.75,1034.25
5,1.0,50.0,2,1252.3333333333333,917.0
5,1.0,50.0,3,1251.3333333333333,957.3333333333334
5,1.0,50.0,4,1250.0,865.3333333333334
5,1.0,50.0,5,1208.6666666666667,934.3333333333334
5,1.0,50.0,6,1245.6666666666667,875.6666666666666
5,1.0,50.0,7,1249.0,911.0
5,1.0,50.0,8,1289.0,1085.0
5,1.0,50.0,9,1269.0,902.0
5,1.0,50.0,10,1258.0,1009.0
5,1.0,50.0,11,1306.0,1234.0
5,1.0,50.0,12,1259.3333333333333,1253.0
5,1.0,50.0,13,1273.0,964.0
5,1.0,50.0,14,1235.5,1043.5
5,1.0,50.0,15,1226.25,927.5
5,1.0,50.0,16,1237.5,966.0
5,1.0,50.0,17,1272.3333333333333,918.0
5,1.0,50.0,18,1236.0,893.0
5,1.0,50.0,19,1234.0,1087.3333333333333
5,1.0,50.0,20,1232.0,910.0
5,1.0,50.0,21,1233.3333333333333,954.0
5,1.0,50.0,22,1194.0,925.5
5,1.0,50.0,23,1260.0,911.0
5,1.0,50.0,24,1223.6666666666667,1020.0
5,1.0,50.0,25,1298.0,1633.0
5,1.0,50.0,26,1245.0,1000.6666666666666
5,1.0,50.0,27,1266.0,995.5
5,1.0,50.0,28,1279.0,974.5
5,1.0,50.0,29,1262.5,1021.0
6,0.0,10.0,1,1790.0,989.0
6,0.0,10.0,4,1824.5,846.0
6,0.0,10.0,5,1889.0,1095.0
6,0.0,10.0,6,1817.3333333333333,1178.6666666666667
6,0.0,10.0,7,1837.0,864.0
6,0.0,10.0,8,1892.0,963.0
6,0.0,10.0,9,1861.0,905.0
6,0.0,10.0,10,1860.0,955.5
6,0.0,10.0,11,1887.0,1067.0
6,0.0,10.0,13,1849.0,807.0
6,0.0,10.0,14,1811.3333333333333,990.3333333333334
6,0.0,10.0,16,1836.0,763.6666666666666
6,0.0,10.0,17,1864.0,935.0
6,0.0,10.0,18,1871.5,837.5
6,0.0,10.0,19,1829.0,989.5
6,0.0,10.0,20,1841.0,884.0
6,0.0,10.0,21,1895.0,1131.0
6,0.0,10.0,22,1802.0,907.0
6,0.0,10.0,23,1822.25,850.25
6,0.0,10.0,24,1862.0,1216.0
6,0.0,10.0,25,1899.0,1182.0
6,0.0,10.0,26,1820.5,838.5
6,0.0,10.0,27,1834.0,869.0
6,0.0,10.0,28,1805.5,948.0
6,0.0,10.0,29,1874.0,817.0
6,0.0,20.0,0,1948.0,1170.0
6,0.0,20.0,1,1966.0,1804.0
6,0.0,20.0,2,1932.3333333333333,1079.0
6,0.0,20.0,3,2014.0,1056.0
6,0.0,20.0,4,1950.0,1414.0
6,0.0,20.0,5,1967.0,1005.5
6,0.0,20.0,6,1943.0,954.0
6,0.0,20.0,7,1957.5,893.0
6,0.0,20.0,8,1953.0,969.0
6,0.0,20.0,9,1940.0,882.0
6,0.0,20.0,10,1967.0,1055.0
6,0.0,20.0,11,1956.0,1065.5
6,0.0,20.0,13,1960.0,968.0
6,0.0,20.0,14,2018.0,1219.0
6,0.0,20.0,15,1987.6666666666667,1058.6666666666667
6,0.0,20.0,16,1974.5,1007.5
6,0.0,20.0,17,2012.0,1362.0
6,0.0,20.0,18,1909.0,961.0
6,0.0,20.0,19,1968.5,990.5
6,0.0,20.0,20,1955.0,941.0
6,0.0,20.0,21,1955.5,1197.0
6,0.0,20.0,22,1948.5,1155.0
6,0.0,20.0,24,1990.0,1130.0
6,0.0,20.0,25,1972.0,968.0
6,0.0,20.0,26,1964.3333333333333,1173.6666666666667
6,0.0,20.0,27,1948.6666666666667,1186.6666666666667
6,0.0,20.0,28,1924.5,992.0
6,0.0,30.0,0,2079.5,1261.5
6,0.0,30.0,1,2103.5,2515.0
6,0.0,30.0,2,2038.5,1399.5
6,0.0,30.0,3,2075.6666666666665,1103.3333333333333
6,0.0,30.0,4,2062.0,1159.0
6,0.0,30.0,5,2039.0,1095.0
6,0.0,30.0,6,2042.0,1050.0
6,0.0,30.0,7,2079.5,1161.5
6,0.0,30.0,8,2114.5,1330.5
6,0.0,30.0,9,2059.0,894.0
6,0.0,30.0,10,2071.5,1122.0
6,0.0,30.0,11,2048.0,1290.0
6,0.0,30.0,12,2114.0,980.0
6,0.0,30.0,13,2065.0,1093.5
6,0.0,30.0,14,2133.0,1434.0
6,0.0,30.0,15,2092.0,1157.0
6,0.0,30.0,17,2021.0,1407.0
6,0.0,30.0,18,2063.0,1178.0
6,0.0,30.0,19,2102.0,1321.0
6,0.0,30.0,20,2099.0,1134.3333333333333
6,0.0,30.0,21,2094.6666666666665,1371.6666666666667
6,0.0,30.0,23,2080.5,1115.0
6,0.0,30.0,24,2070.5,1324.0
6,0.0,30.0,25,2083.5,1098.0
6,0.0,30.0,26,2028.0,1138.5
6,0.0,30.0,27,2030.0,1583.0
6,0.0,30.0,28,2050.0,1328.0
6,0.0,30.0,29,2113.0,1166.0
6,0.0,40.0,1,2223.5,1927.0
6,0.0,40.0,2,2183.3333333333335,1109.0
6,0.0,40.0,3,2177.3333333333335,1243.6666666666667
6,0.0,40.0,4,2223.6666666666665,1019.6666666666666
6,0.0,40.0,5,2183.0,1056.0
6,0.0,40.0,6,2163.0,1062.5
6,0.0,40.0,7,2216.6666666666665,1111.3333333333333
6,0.0,40.0,8,2162.0,1129.0
6,0.0,40.0,10,2223.0,1149.0
6,0.0,40.0,12,2201.5,1062.5
6,0.0,40.0,13,2172.0,1194.5
6,0.0,40.0,14,2225.0,1265.5
6,0.0,40.0,15,2169.0,1078.0
6,0.0,40.0,16,2250.0,1121.0
6,0.0,40.0,18,2221.3333333333335,1063.0
6,0.0,40.0,19,2216.0,1116.0
6,0.0,40.0,20,2191.5,1126.0
6,0.0,40.0,21,2176.0,1170.0
6,0.0,40.0,22,2254.0,2060.0
6,0.0,40.0,23,2204.0,1130.0
6,0.0,40.0,24,2212.0,1271.0
6,0.0,40.0,25,2214.5,1080.0
6,0.0,40.0,26,2188.0,2244.0
6,0.0,40.0,27,2222.0,1306.0
6,0.0,40.0,29,2170.0,1139.0
6,0.0,50.0,2,2306.3333333333335,1221.6666666666667
6,0.0,50.0,3,2322.0,1139.5
6,0.0,50.0,4,2327.0,1130.0
6,0.0,50.0,6,2313.0,1101.5
6,0.0,50.0,7,2271.3333333333335,1296.0
6,0.0,50.0,8,2373.0,1238.0
6,0.0,50.0,9,2357.3333333333335,1179.0
6,0.0,50.0,10,2348.6666666666665,1395.0
6,0.0,50.0,11,2356.0,1554.0
6,0.0,50.0,12,2271.0,1199.0
6,0.0,50.0,14,2343.0,1324.0
6,0.0,50.0,15,2278.0,1001.0
6,0.0,50.0,16,2315.5,1162.0
6,0.0,50.0,17,2358.5,1136.5
6,0.0,50.0,18,2263.0,1193.0
6,0.0,50.0,20,2316.0,1115.5
6,0.0,50.0,21,2308.0,1439.5
6,0.0,50.0,22,2340.6666666666665,1000.3333333333334
6,0.0,50.0,23,2306.0,1207.0
6,0.0,50.0,24,2288.3333333333335,1275.6666666666667
6,0.0,50.0,25,2299.0,1149.0
6,0.0,50.0,26,2342.0,1194.0
6,0.0,50.0,27,2364.0,2382.0
6,0.0,50.0,28,2372.0,1116.0
6,0.0,50.0,29,2287.0,927.0
6,1.0,10.0,0,1808.75,822.0
6,1.0,10.0,1,1843.6666666666667,1339.3333333333333
6,1.0,10.0,2,1840.25,912.0
6,1.0,10.0,3,1850.75,889.75
6,1.0,10.0,4,1858.5,917.0
6,1.0,10.0,5,1809.6666666666667,844.3333333333334
6,1.0,10.0,6,1800.0,1069.0
6,1.0,10.0,7,1832.3333333333333,835.3333333333334
6,1.0,10.0,8,1846.6666666666667,1035.6666666666667
6,1.0,10.0,9,1843.0,848.0
6,1.0,10.0,10,1854.5,1037.0
6,1.0,10.0,11,1860.6666666666667,1156.3333333333333
6,1.0,10.0,12,1892.0,1219.5
6,1.0,10.0,13,1857.0,813.0
6,1.0,10.0,14,1796.0,1166.0
6,1.0,10.0,15,1858.25,940.5
6,1.0,10.0,16,1874.0,1038.0
6,1.0,10.0,17,1838.6666666666667,872.6666666666666
6,1.0,10.0,18,1865.0,1012.5
6,1.0,10.0,19,1828.5,1252.0
6,1.0,10.0,20,1872.5,838.0
6,1.0,10.0,21,1865.3333333333333,1042.0
6,1.0,10.0,22,1835.0,824.5
6,1.0,10.0,24,1807.0,1105.0
6,1.0,10.0,25,1839.3333333333333,863.0
6,1.0,10.0,26,1835.0,801.0
6,1.0,10.0,27,1811.0,838.5
6,1.0,10.0,28,1795.5,998.5
6,1.0,10.0,29,1835.0,958.5
6,1.0,20.0,0,1960.0,1259.3333333333333
6,1.0,20.0,1,1927.5,1891.0
6,1.0,20.0,2,1998.0,1012.0
6,1.0,20.0,3,1975.0,1231.3333333333333
6,1.0,20.0,4,1990.0,955.5
6,1.0,20.0,5,1959.0,1153.5
6,1.0,20.0,6,1969.0,1209.5
6,1.0,20.0,7,1923.5,949.0
6,1.0,20.0,8,1922.0,1280.3333333333333
6,1.0,20.0,9,1980.6666666666667,943.0
6,1.0,20.0,10,1992.6666666666667,1102.0
6,1.0,20.0,11,1994.0,1192.0
6,1.0,20.0,12,1954.0,1122.5
6,1.0,20.0,13,1955.0,993.5
6,1.0,20.0,14,1990.0,1201.5
6,1.0,20.0,15,1918.0,1146.0
6,1.0,20.0,16,1916.0,884.5
6,1.0,20.0,17,1938.0,1197.3333333333333
6,1.0,20.0,18,1973.6666666666667,1136.3333333333333
6,1.0,20.0,19,1971.5,2090.5
6,1.0,20.0,20,1961.0,1090.6666666666667
6,1.0,20.0,21,1966.0,1415.0
6,1.0,20.0,22,1991.5,1025.0
6,1.0,20.0,23,1948.75,983.75
6,1.0,20.0,24,1929.0,1102.3333333333333
6,1.0,20.0,25,1977.0,996.0
6,1.0,20.0,26,2009.0,1177.0
6,1.0,20.0,27,1983.0,935.0
6,1.0,20.0,28,1920.5,933.0
6,1.0,20.0,29,1986.75,968.75
6,1.0,30.0,0,2113.5,1163.5
6,1.0,30.0,1,2087.5,1326.0
6,1.0,30.0,2,2030.0,1310.0
6,1.0,30.0,3,2119.0,853.0
6,1.0,30.0,4,2058.0,1074.6666666666667
6,1.0,30.0,5,2097.0,996.5
6,1.0,30.0,6,2054.3333333333335,1048.0
6,1.0,30.0,7,2069.5,935.5
6,1.0,30.0,8,2121.5,1488.5
6,1.0,30.0,9,2080.6666666666665,1095.6666666666667
6,1.0,30.0,10,2066.5,1010.0
6,1.0,30.0,11,2082.3333333333335,1393.6666666666667
6,1.0,30.0,12,2037.0,1143.5
6,1.0,30.0,13,2078.5,1006.5
6,1.0,30.0,14,2105.3333333333335,1266.6666666666667
6,1.0,30.0,15,2087.0,1004.5
6,1.0,30.0,16,2069.25,1071.75
6,1.0,30.0,17,2092.0,1223.0
6,1.0,30.0,18,2085.6666666666665,1016.0
6,1.0,30.0,19,2087.6666666666665,1442.3333333333333
6,1.0,30.0,20,2118.0,1113.0
6,1.0,30.0,21,2097.0,1480.0
6,1.0,30.0,22,2082.75,1282.0
6,1.0,30.0,23,2056.5,1186.0
6,1.0,30.0,24,2121.0,1199.5
6,1.0,30.0,25,2097.0,1374.5
6,1.0,30.0,26,2088.0,1061.5
6,1.0,30.0,27,2084.0,1250.0
6,1.0,30.0,28,2104.3333333333335,1341.6666666666667
6,1.0,30.0,29,2051.5,1088.5
6,1.0,40.0,0,2195.5,1357.75
6,1.0,40.0,1,2218.5,1470.0
6,1.0,40.0,2,2227.0,1178.0
6,1.0,40.0,3,2164.0,1173.0
6,1.0,40.0,4,2141.0,1087.0
6,1.0,40.0,5,2183.5,1323.5
6,1.0,40.0,6,2219.0,1814.0
6,1.0,40.0,7,2249.0,970.0
6,1.0,40.0,8,2196.0,1276.0
6,1.0,40.0,9,2201.5,1004.0
6,1.0,40.0,10,2161.5,1231.0
6,1.0,40.0,11,2165.5,1163.75
6,1.0,40.0,12,2159.0,1060.5
6,1.0,40.0,13,2183.0,1054.5
6,1.0,40.0,14,2215.5,1169.0
6,1.0,40.0,15,2212.0,1090.3333333333333
6,1.0,40.0,16,2187.3333333333335,970.3333333333334
6,1.0,40.0,17,2182.0,1154.5
6,1.0,40.0,18,2151.0,865.0
6,1.0,40.0,19,2165.0,1952.0
6,1.0,40.0,20,2252.0,1138.5
6,1.0,40.0,21,2185.0,1163.6666666666667
6,1.0,40.0,22,2220.0,1463.0
6,1.0,40.0,23,2207.0,1073.0
6,1.0,40.0,24,2220.0,1391.0
6,1.0,40.0,25,2256.0,953.5
6,1.0,40.0,26,2198.3333333333335,1211.6666666666667
6,1.0,40.0,27,2182.0,1270.0
6,1.0,40.0,28,2187.25,1152.5
6,1.0,40.0,29,2236.5,1636.5
6,1.0,50.0,0,2328.75,1374.75
6,1.0,50.0,1,2292.25,1494.75
6,1.0,50.0,2,2321.0,1261.0
6,1.0,50.0,3,2308.5,1445.0
6,1.0,50.0,4,2304.0,1004.6666666666666
6,1.0,50.0,5,2332.0,1187.0
6,1.0,50.0,6,2321.0,1216.0
6,1.0,50.0,7,2288.0,1176.0
6,1.0,50.0,8,2338.3333333333335,1348.6666666666667
6,1.0,50.0,9,2346.0,1322.0
6,1.0,50.0,10,2259.0,1152.0
6,1.0,50.0,11,2275.5,1320.5
6,1.0,50.0,12,2326.5,1227.5
6,1.0,50.0,13,2339.25,1130.25
6,1.0,50.0,14,2309.6666666666665,1380.0
6,1.0,50.0,15,2294.0,1164.3333333333333
6,1.0,50.0,17,2337.0,1162.5
6,1.0,50.0,18,2309.0,1342.0
6,1.0,50.0,19,2328.25,1378.5
6,1.0,50.0,20,2332.5,1391.5
6,1.0,50.0,21,2342.0,1610.0
6,1.0,50.0,22,2330.0,1710.0
6,1.0,50.0,23,2310.0,1320.3333333333333
6,1.0,50.0,24,2329.0,1507.0
6,1.0,50.0,25,2316.0,1519.6666666666667
6,1.0,50.0,26,2331.6666666666665,1285.6666666666667
6,1.0,50.0,27,2314.3333333333335,1189.0
6,1.0,50.0,28,2312.3333333333335,1301.3333333333333
6,1.0,50.0,29,2292.5,1113.5
7,0.0,10.0,0,2905.0,910.0
7,0.0,10.0,1,2874.5,1129.5
7,0.0,10.0,2,2898.5,815.0
7,0.0,10.0,3,2952.0,1309.0
7,0.0,10.0,4,2882.0,924.0
7,0.0,10.0,6,2917.0,799.0
7,0.0,10.0,7,2898.0,999.0
7,0.0,10.0,8,2923.0,1198.5
7,0.0,10.0,9,2913.0,876.5
7,0.0,10.0,10,2926.0,1140.0
7,0.0,10.0,11,2876.0,898.5
7,0.0,10.0,12,2886.5,1348.5
7,0.0,10.0,13,2877.0,843.0
7,0.0,10.0,14,2944.0,1178.0
7,0.0,10.0,16,2930.0,873.0
7,0.0,10.0,17,2942.3333333333335,980.0
7,0.0,10.0,19,2897.0,3179.5
7,0.0,10.0,20,2970.0,927.0
7,0.0,10.0,21,2893.5,1152.0
7,0.0,10.0,22,2960.0,4684.0
7,0.0,10.0,23,2951.5,1053.5
7,0.0,10.0,24,2885.0,1284.5
7,0.0,10.0,25,2951.0,1233.0
7,0.0,10.0,26,2906.5,1062.0
7,0.0,10.0,27,2899.5,829.5
7,0.0,10.0,28,2937.0,1283.0
7,0.0,10.0,29,2895.0,1090.3333333333333
7,0.0,20.0,0,2445.0,1073.3333333333333
7,0.0,20.0,2,2385.0,855.0
7,0.0,20.0,4,2456.0,846.3333333333334
7,0.0,20.0,5,2411.0,863.0
7,0.0,20.0,6,2493.0,828.0
7,0.0,20.0,7,2488.0,1637.0
7,0.0,20.0,8,2405.5,2865.0
7,0.0,20.0,9,2441.0,888.3333333333334
7,0.0,20.0,11,2393.0,1000.0
7,0.0,20.0,12,2429.3333333333335,1185.0
7,0.0,20.0,13,2417.0,883.0
7,0.0,20.0,14,2393.5,870.0
7,0.0,20.0,15,2495.0,931.0
7,0.0,20.0,16,2449.5,926.0
7,0.0,20.0,17,2425.0,866.0
7,0.0,20.0,19,2437.0,1700.3333333333333
7,0.0,20.0,20,2424.5,885.5
7,0.0,20.0,21,2467.5,944.5
7,0.0,20.0,22,2494.0,995.0
7,0.0,20.0,23,2442.0,862.0
7,0.0,20.0,24,2434.5,547.5
7,0.0,20.0,25,2392.0,2182.0
7,0.0,20.0,27,2424.6666666666665,807.3333333333334
7,0.0,20.0,28,2417.5,826.5
7,0.0,20.0,29,2463.5,1094.0
7,0.0,30.0,0,2597.0,1006.0
7,0.0,30.0,1,2541.5,971.5
7,0.0,30.0,3,2502.0,1587.0
7,0.0,30.0,4,2576.0,925.0
7,0.0,30.0,5,2549.0,1048.0
7,0.0,30.0,6,2572.5,1050.0
7,0.0,30.0,7,2570.3333333333335,921.0
7,0.0,30.0,8,2538.0,977.6666666666666
7,0.0,30.0,9,2530.5,910.0
7,0.0,30.0,10,2582.0,1261.3333333333333
7,0.0,30.0,11,2576.5,1152.0
7,0.0,30.0,12,2514.5,979.5
7,0.0,30.0,13,2552.3333333333335,1097.3333333333333
7,0.0,30.0,14,2505.0,2105.0
7,0.0,30.0,15,2609.0,1125.0
7,0.0,30.0,16,2526.0,894.0
7,0.0,30.0,17,2530.0,953.6666666666666
7,0.0,30.0,18,2597.5,857.0
7,0.0,30.0,20,2539.0,1598.0
7,0.0,30.0,21,2569.5,969.0
7,0.0,30.0,22,2568.0,2154.0
7,0.0,30.0,23,2511.0,1496.0
7,0.0,30.0,24,2517.0,975.0
7,0.0,30.0,25,2552.5,937.5
7,0.0,30.0,27,2554.0,1027.0
7,0.0,30.0,28,2559.0,875.0
7,0.0,30.0,29,2522.0,854.0
7,0.0,40.0,0,2652.0,942.0
7,0.0,40.0,1,2676.0,1095.6666666666667
7,0.0,40.0,2,2680.0,1037.0
7,0.0,40.0,3,2644.5,1138.0
7,0.0,40.0,4,2662.5,947.0
7,0.0,40.0,5,2691.6666666666665,1069.3333333333333
7,0.0,40.0,6,2681.5,1077.0
7,0.0,40.0,9,2664.0,860.0
7,0.0,40.0,12,2724.0,950.0
7,0.0,40.0,13,2692.3333333333335,1166.6666666666667
7,0.0,40.0,14,2646.0,948.0
7,0.0,40.0,15,2648.5,1078.0
7,0.0,40.0,16,2667.0,939.5
7,0.0,40.0,18,2702.0,927.6666666666666
7,0.0,40.0,19,2726.0,3267.0
7,0.0,40.0,20,2679.5,1002.5
7,0.0,40.0,21,2706.0,986.5
7,0.0,40.0,22,2654.3333333333335,1915.0
7,0.0,40.0,23,2693.0,1015.0
7,0.0,40.0,24,2688.0,1029.0
7,0.0,40.0,25,2635.0,855.0
7,0.0,40.0,27,2642.0,1200.0
7,0.0,40.0,28,2688.0,1114.0
7,0.0,40.0,29,2710.0,1439.0
7,0.0,50.0,0,2801.5,937.0
7,0.0,50.0,1,2844.5,1096.0
7,0.0,50.0,2,2777.0,946.0
7,0.0,50.0,3,2798.0,981.0
7,0.0,50.0,4,2768.5,1075.5
7,0.0,50.0,5,2823.3333333333335,1257.3333333333333
7,0.0,50.0,6,2810.0,907.0
7,0.0,50.0,7,2852.0,876.0
7,0.0,50.0,8,2752.0,927.0
7,0.0,50.0,9,2819.0,819.0
7,0.0,50.0,10,2789.5,996.0
7,0.0,50.0,12,2832.75,1080.0
7,0.0,50.0,13,2821.0,959.0
7,0.0,50.0,14,2757.5,1050.5
7,0.0,50.0,15,2788.0,761.0
7,0.0,50.0,16,2805.5,943.5
7,0.0,50.0,17,2833.0,913.0
7,0.0,50.0,18,2739.0,931.0
7,0.0,50.0,20,2813.5,915.5
7,0.0,50.0,21,2779.0,1080.0
